id,geonameid,name,addrrecnum,address,zip,latitude,longitude
90249,NA,I-44 Westbound at Nebraska Ave,NA,I-44 at Nebraska Ave,NA,38.61430299999999,-90.228106
90250,NA,Nebraska Ave at I-44 Westbound,NA,I-44 at Nebraska Ave,NA,38.61430299999999,-90.228106
90251,NA,I-44 at Park Ave,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90252,NA,Park Ave at I-44,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90253,NA,I-44 Northbound at Park Ave,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90254,NA,Park Ave at I-44 Northbound,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90255,NA,I-44 Southbound at Park Ave,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90256,NA,Park Ave at I-44 Southbound,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90257,NA,I-44 Eastbound at Park Ave,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90258,NA,Park Ave at I-44 Eastbound,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90259,NA,I-44 Westbound at Park Ave,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90260,NA,Park Ave at I-44 Westbound,NA,I-44 at Park Ave,NA,38.613265999999996,-90.19903649999999
90261,NA,I-44 at Pine St,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90262,NA,Pine St at I-44,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90263,NA,I-44 Northbound at Pine St,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90264,NA,Pine St at I-44 Northbound,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90265,NA,I-44 Southbound at Pine St,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90266,NA,Pine St at I-44 Southbound,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90267,NA,I-44 Eastbound at Pine St,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90268,NA,Pine St at I-44 Eastbound,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90269,NA,I-44 Westbound at Pine St,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90270,NA,Pine St at I-44 Westbound,NA,I-44 at Pine St,NA,38.62632049999999,-90.18669499999999
90271,NA,I-44 at Poplar St Brg,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90272,NA,Poplar St Brg at I-44,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90273,NA,I-44 Northbound at Poplar St Brg,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90274,NA,Poplar St Brg at I-44 Northbound,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90275,NA,I-44 Southbound at Poplar St Brg,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90276,NA,Poplar St Brg at I-44 Southbound,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90277,NA,I-44 Eastbound at Poplar St Brg,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90278,NA,Poplar St Brg at I-44 Eastbound,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90279,NA,I-44 Westbound at Poplar St Brg,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90280,NA,Poplar St Brg at I-44 Westbound,NA,I-44 at Poplar St Brg,NA,38.619989,-90.18967974999998
90281,NA,I-44 at S 12th St,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90282,NA,S 12th St at I-44,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90283,NA,I-44 Northbound at S 12th St,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90284,NA,S 12th St at I-44 Northbound,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90285,NA,I-44 Southbound at S 12th St,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90286,NA,S 12th St at I-44 Southbound,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90287,NA,I-44 Eastbound at S 12th St,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90288,NA,S 12th St at I-44 Eastbound,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90289,NA,I-44 Westbound at S 12th St,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90290,NA,S 12th St at I-44 Westbound,NA,I-44 at S 12th St,NA,38.609892999999985,-90.20864199999998
90291,NA,I-44 at S 39th St,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90292,NA,S 39th St at I-44,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90293,NA,I-44 Northbound at S 39th St,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90294,NA,S 39th St at I-44 Northbound,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90295,NA,I-44 Southbound at S 39th St,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90296,NA,S 39th St at I-44 Southbound,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90297,NA,I-44 Eastbound at S 39th St,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90298,NA,S 39th St at I-44 Eastbound,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90299,NA,I-44 Westbound at S 39th St,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90300,NA,S 39th St at I-44 Westbound,NA,I-44 at S 39th St,NA,38.617150499999994,-90.24503049999998
90301,NA,I-44 at S 4th St,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90302,NA,S 4th St at I-44,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90303,NA,I-44 Northbound at S 4th St,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90304,NA,S 4th St at I-44 Northbound,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90305,NA,I-44 Southbound at S 4th St,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90306,NA,S 4th St at I-44 Southbound,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90307,NA,I-44 Eastbound at S 4th St,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90308,NA,S 4th St at I-44 Eastbound,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90309,NA,I-44 Westbound at S 4th St,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90310,NA,S 4th St at I-44 Westbound,NA,I-44 at S 4th St,NA,38.61495899999999,-90.19430499999999
90311,NA,I-44 at S 7th St,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90312,NA,S 7th St at I-44,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90313,NA,I-44 Northbound at S 7th St,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90314,NA,S 7th St at I-44 Northbound,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90315,NA,I-44 Southbound at S 7th St,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90316,NA,S 7th St at I-44 Southbound,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90317,NA,I-44 Eastbound at S 7th St,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90318,NA,S 7th St at I-44 Eastbound,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90319,NA,I-44 Westbound at S 7th St,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90320,NA,S 7th St at I-44 Westbound,NA,I-44 at S 7th St,NA,38.61389999999999,-90.19710599999999
90321,NA,I-44 at S Broadway,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90322,NA,S Broadway at I-44,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90323,NA,I-44 Northbound at S Broadway,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90324,NA,S Broadway at I-44 Northbound,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90325,NA,I-44 Southbound at S Broadway,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90326,NA,S Broadway at I-44 Southbound,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90327,NA,I-44 Eastbound at S Broadway,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90328,NA,S Broadway at I-44 Eastbound,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90329,NA,I-44 Westbound at S Broadway,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90330,NA,S Broadway at I-44 Westbound,NA,I-44 at S Broadway,NA,38.614701999999994,-90.19456866666665
90331,NA,I-44 at S Compton Ave,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90332,NA,S Compton Ave at I-44,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90333,NA,I-44 Northbound at S Compton Ave,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90334,NA,S Compton Ave at I-44 Northbound,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90335,NA,I-44 Southbound at S Compton Ave,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90336,NA,S Compton Ave at I-44 Southbound,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90337,NA,I-44 Eastbound at S Compton Ave,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90338,NA,S Compton Ave at I-44 Eastbound,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90339,NA,I-44 Westbound at S Compton Ave,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90340,NA,S Compton Ave at I-44 Westbound,NA,I-44 at S Compton Ave,NA,38.61519499999999,-90.23261549999998
90341,NA,I-44 at S Grand Blvd,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90342,NA,S Grand Blvd at I-44,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90343,NA,I-44 Northbound at S Grand Blvd,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90344,NA,S Grand Blvd at I-44 Northbound,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90345,NA,I-44 Southbound at S Grand Blvd,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90346,NA,S Grand Blvd at I-44 Southbound,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90347,NA,I-44 Eastbound at S Grand Blvd,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90348,NA,S Grand Blvd at I-44 Eastbound,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90349,NA,I-44 Westbound at S Grand Blvd,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90350,NA,S Grand Blvd at I-44 Westbound,NA,I-44 at S Grand Blvd,NA,38.61661849999999,-90.239363
90351,NA,I-44 at S Jefferson Ave,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90352,NA,S Jefferson Ave at I-44,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90353,NA,I-44 Northbound at S Jefferson Ave,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90354,NA,S Jefferson Ave at I-44 Northbound,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90355,NA,I-44 Southbound at S Jefferson Ave,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90356,NA,S Jefferson Ave at I-44 Southbound,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90357,NA,I-44 Eastbound at S Jefferson Ave,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90358,NA,S Jefferson Ave at I-44 Eastbound,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90359,NA,I-44 Westbound at S Jefferson Ave,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90360,NA,S Jefferson Ave at I-44 Westbound,NA,I-44 at S Jefferson Ave,NA,38.613668,-90.22124025
90361,NA,I-44 at S Kingshighway Blvd,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90362,NA,S Kingshighway Blvd at I-44,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90363,NA,I-44 Northbound at S Kingshighway Blvd,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90364,NA,S Kingshighway Blvd at I-44 Northbound,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90365,NA,I-44 Southbound at S Kingshighway Blvd,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90366,NA,S Kingshighway Blvd at I-44 Southbound,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90367,NA,I-44 Eastbound at S Kingshighway Blvd,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90368,NA,S Kingshighway Blvd at I-44 Eastbound,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90369,NA,I-44 Westbound at S Kingshighway Blvd,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90370,NA,S Kingshighway Blvd at I-44 Westbound,NA,I-44 at S Kingshighway Blvd,NA,38.61839149999999,-90.26650199999999
90371,NA,I-44 at S Tucker Blvd,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90372,NA,S Tucker Blvd at I-44,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90373,NA,I-44 Northbound at S Tucker Blvd,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90374,NA,S Tucker Blvd at I-44 Northbound,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90375,NA,I-44 Southbound at S Tucker Blvd,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90376,NA,S Tucker Blvd at I-44 Southbound,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90377,NA,I-44 Eastbound at S Tucker Blvd,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90378,NA,S Tucker Blvd at I-44 Eastbound,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90379,NA,I-44 Westbound at S Tucker Blvd,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90380,NA,S Tucker Blvd at I-44 Westbound,NA,I-44 at S Tucker Blvd,NA,38.6102875,-90.20847799999999
90381,NA,I-44 at S Vandeventer Ave,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90382,NA,S Vandeventer Ave at I-44,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90383,NA,I-44 Northbound at S Vandeventer Ave,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90384,NA,S Vandeventer Ave at I-44 Northbound,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90385,NA,I-44 Southbound at S Vandeventer Ave,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90386,NA,S Vandeventer Ave at I-44 Southbound,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90387,NA,I-44 Eastbound at S Vandeventer Ave,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90388,NA,S Vandeventer Ave at I-44 Eastbound,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90389,NA,I-44 Westbound at S Vandeventer Ave,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90390,NA,S Vandeventer Ave at I-44 Westbound,NA,I-44 at S Vandeventer Ave,NA,38.618500499999996,-90.25999849999998
90391,NA,I-44 at Southwest Ave,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90392,NA,Southwest Ave at I-44,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90393,NA,I-44 Northbound at Southwest Ave,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90394,NA,Southwest Ave at I-44 Northbound,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90395,NA,I-44 Southbound at Southwest Ave,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90396,NA,Southwest Ave at I-44 Southbound,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90397,NA,I-44 Eastbound at Southwest Ave,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90398,NA,Southwest Ave at I-44 Eastbound,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90399,NA,I-44 Westbound at Southwest Ave,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90400,NA,Southwest Ave at I-44 Westbound,NA,I-44 at Southwest Ave,NA,38.61329249999999,-90.30130349999999
90401,NA,I-44 at State Hwy 100,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90402,NA,State Hwy 100 at I-44,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90403,NA,I-44 Northbound at State Hwy 100,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90404,NA,State Hwy 100 at I-44 Northbound,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90405,NA,I-44 Southbound at State Hwy 100,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90406,NA,State Hwy 100 at I-44 Southbound,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90407,NA,I-44 Eastbound at State Hwy 100,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90408,NA,State Hwy 100 at I-44 Eastbound,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90409,NA,I-44 Westbound at State Hwy 100,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90410,NA,State Hwy 100 at I-44 Westbound,NA,I-44 at State Hwy 100,NA,38.616686,-90.192165
90411,NA,I-44 at State Hwy 30,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90412,NA,State Hwy 30 at I-44,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90413,NA,I-44 Northbound at State Hwy 30,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90414,NA,State Hwy 30 at I-44 Northbound,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90415,NA,I-44 Southbound at State Hwy 30,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90416,NA,State Hwy 30 at I-44 Southbound,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90417,NA,I-44 Eastbound at State Hwy 30,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90418,NA,State Hwy 30 at I-44 Eastbound,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90419,NA,I-44 Westbound at State Hwy 30,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90420,NA,State Hwy 30 at I-44 Westbound,NA,I-44 at State Hwy 30,NA,38.609902999999996,-90.20886199999998
90421,NA,I-44 at Sublette Ave,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90422,NA,Sublette Ave at I-44,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90423,NA,I-44 Northbound at Sublette Ave,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90424,NA,Sublette Ave at I-44 Northbound,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90425,NA,I-44 Southbound at Sublette Ave,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90426,NA,Sublette Ave at I-44 Southbound,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90427,NA,I-44 Eastbound at Sublette Ave,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90428,NA,Sublette Ave at I-44 Eastbound,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90429,NA,I-44 Westbound at Sublette Ave,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90430,NA,Sublette Ave at I-44 Westbound,NA,I-44 at Sublette Ave,NA,38.619178999999995,-90.2809985
90431,NA,I-44 at Thurman Ave,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90432,NA,Thurman Ave at I-44,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90433,NA,I-44 Northbound at Thurman Ave,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90434,NA,Thurman Ave at I-44 Northbound,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90435,NA,I-44 Southbound at Thurman Ave,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90436,NA,Thurman Ave at I-44 Southbound,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90437,NA,I-44 Eastbound at Thurman Ave,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90438,NA,Thurman Ave at I-44 Eastbound,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90439,NA,I-44 Westbound at Thurman Ave,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90440,NA,Thurman Ave at I-44 Westbound,NA,I-44 at Thurman Ave,NA,38.61764449999999,-90.250362
90441,NA,I-44 at Tower Grove Ave,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90442,NA,Tower Grove Ave at I-44,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90443,NA,I-44 Northbound at Tower Grove Ave,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90444,NA,Tower Grove Ave at I-44 Northbound,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90445,NA,I-44 Southbound at Tower Grove Ave,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90446,NA,Tower Grove Ave at I-44 Southbound,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90447,NA,I-44 Eastbound at Tower Grove Ave,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90448,NA,Tower Grove Ave at I-44 Eastbound,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90449,NA,I-44 Westbound at Tower Grove Ave,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90450,NA,Tower Grove Ave at I-44 Westbound,NA,I-44 at Tower Grove Ave,NA,38.61818749999999,-90.25605599999999
90451,NA,I-44 at US Hwy 40,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90452,NA,US Hwy 40 at I-44,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90453,NA,I-44 Northbound at US Hwy 40,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90454,NA,US Hwy 40 at I-44 Northbound,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90455,NA,I-44 Southbound at US Hwy 40,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90456,NA,US Hwy 40 at I-44 Southbound,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90457,NA,I-44 Eastbound at US Hwy 40,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90458,NA,US Hwy 40 at I-44 Eastbound,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90459,NA,I-44 Westbound at US Hwy 40,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90460,NA,US Hwy 40 at I-44 Westbound,NA,I-44 at US Hwy 40,NA,38.619989,-90.18967974999998
90461,NA,I-44 at Wabash Ave,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90462,NA,Wabash Ave at I-44,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90463,NA,I-44 Northbound at Wabash Ave,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90464,NA,Wabash Ave at I-44 Northbound,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90465,NA,I-44 Southbound at Wabash Ave,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90466,NA,Wabash Ave at I-44 Southbound,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90467,NA,I-44 Eastbound at Wabash Ave,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90468,NA,Wabash Ave at I-44 Eastbound,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90469,NA,I-44 Westbound at Wabash Ave,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90470,NA,Wabash Ave at I-44 Westbound,NA,I-44 at Wabash Ave,NA,38.5998775,-90.31539749999999
90471,NA,I-44 at Walnut St,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90472,NA,Walnut St at I-44,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90473,NA,I-44 Northbound at Walnut St,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90474,NA,Walnut St at I-44 Northbound,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90475,NA,I-44 Southbound at Walnut St,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90476,NA,Walnut St at I-44 Southbound,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90477,NA,I-44 Eastbound at Walnut St,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90478,NA,Walnut St at I-44 Eastbound,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90479,NA,I-44 Westbound at Walnut St,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90480,NA,Walnut St at I-44 Westbound,NA,I-44 at Walnut St,NA,38.62394699999999,-90.18780449999998
90481,NA,I-44 at Washington Ave,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90482,NA,Washington Ave at I-44,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90483,NA,I-44 Northbound at Washington Ave,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90484,NA,Washington Ave at I-44 Northbound,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90485,NA,I-44 Southbound at Washington Ave,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90486,NA,Washington Ave at I-44 Southbound,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90487,NA,I-44 Eastbound at Washington Ave,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90488,NA,Washington Ave at I-44 Eastbound,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90489,NA,I-44 Westbound at Washington Ave,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90490,NA,Washington Ave at I-44 Westbound,NA,I-44 at Washington Ave,NA,38.629438,-90.18600049999998
90491,NA,I-55 at Arsenal St,NA,I-55 at Arsenal St,NA,38.59661949999999,-90.21612049999999
90492,NA,Arsenal St at I-55,NA,I-55 at Arsenal St,NA,38.59661949999999,-90.21612049999999
90493,NA,I-55 Northbound at Arsenal St,NA,I-55 at Arsenal St,NA,38.59661949999999,-90.21612049999999
90494,NA,Arsenal St at I-55 Northbound,NA,I-55 at Arsenal St,NA,38.59661949999999,-90.21612049999999
